,approximate_spotted_by,health,spotted,shots_fired,FIRE,velocity,game_time,tick,steamid,name
1866,[],100,False,0,False,226.04662,1080.2812,2386,76561198201620490,broky
1875,[],19,False,0,False,240.00339,1080.2969,2387,76561198995880877,zont1x
1876,[],100,False,0,False,212.94916,1080.2969,2387,76561198201620490,broky
1885,[],19,False,0,False,240.00333,1080.3125,2388,76561198995880877,zont1x
1886,[],100,False,0,False,148.16353,1080.3125,2388,76561198201620490,broky
1895,[],19,False,0,False,239.99747,1080.3281,2389,76561198995880877,zont1x
1896,[],100,False,0,False,109.6193,1080.3281,2389,76561198201620490,broky
1905,[],19,False,0,False,239.9959,1080.3438,2390,76561198995880877,zont1x
1906,[],100,False,0,False,82.25782,1080.3438,2390,76561198201620490,broky
1915,[],19,False,0,False,240.00319,1080.3594,2391,76561198995880877,zont1x
1916,[],100,False,0,False,58.538002,1080.3594,2391,76561198201620490,broky
1925,[],19,False,0,False,239.99988,1080.375,2392,76561198995880877,zont1x
1926,[],100,False,0,False,38.510796,1080.375,2392,76561198201620490,broky
1935,[],19,False,0,False,239.99947,1080.3906,2393,76561198995880877,zont1x
1936,[],100,False,0,False,28.09043,1080.3906,2393,76561198201620490,broky
1945,[],19,False,0,False,239.99968,1080.4062,2394,76561198995880877,zont1x
1946,[],100,False,0,False,24.538435,1080.4062,2394,76561198201620490,broky
1955,[],19,False,0,False,239.99857,1080.4219,2395,76561198995880877,zont1x
1956,[],100,False,0,False,22.387959,1080.4219,2395,76561198201620490,broky
1965,[],19,False,0,False,240.00302,1080.4375,2396,76561198995880877,zont1x
1966,[],100,False,1,False,36.05404,1080.4375,2396,76561198201620490,broky
1975,[],19,False,0,False,239.99622,1080.4531,2397,76561198995880877,zont1x
1976,[],100,False,1,True,49.505116,1080.4531,2397,76561198201620490,broky
1985,[],19,False,0,False,240.0007,1080.4688,2398,76561198995880877,zont1x
1986,[],100,False,1,True,38.874428,1080.4688,2398,76561198201620490,broky
1995,[],19,False,0,False,240.00005,1080.4844,2399,76561198995880877,zont1x
1996,[],100,False,1,True,8.450279,1080.4844,2399,76561198201620490,broky
2005,[],19,False,0,False,240.00148,1080.5,2400,76561198995880877,zont1x
2006,[],100,False,1,True,19.784883,1080.5,2400,76561198201620490,broky
2015,[],19,False,0,False,241.96588,1080.5156,2401,76561198995880877,zont1x
2016,[],100,False,0,True,33.883778,1080.5156,2401,76561198201620490,broky
2025,[],19,False,0,False,243.7753,1080.5312,2402,76561198995880877,zont1x
2026,[],100,False,0,False,47.982616,1080.5312,2402,76561198201620490,broky
2035,[],19,False,0,False,245.4451,1080.5469,2403,76561198995880877,zont1x
2036,[],100,False,0,False,62.106625,1080.5469,2403,76561198201620490,broky
2045,[],19,False,0,False,246.97472,1080.5625,2404,76561198995880877,zont1x
2046,[],100,False,0,False,69.90239,1080.5625,2404,76561198201620490,broky
2055,[],19,False,0,False,248.38768,1080.5781,2405,76561198995880877,zont1x
2056,[],100,False,0,False,43.280483,1080.5781,2405,76561198201620490,broky
2065,[],19,False,0,False,249.68408,1080.5938,2406,76561198995880877,zont1x
2066,[],100,False,0,False,10.599982,1080.5938,2406,76561198201620490,broky
2075,[],19,False,0,True,250.00285,1080.6094,2407,76561198995880877,zont1x
2076,[],100,False,0,False,16.518286,1080.6094,2407,76561198201620490,broky
2085,[],19,False,0,True,250.00127,1080.625,2408,76561198995880877,zont1x
2086,[],100,False,0,False,30.634605,1080.625,2408,76561198201620490,broky
2095,[],19,False,0,True,250.00012,1080.6406,2409,76561198995880877,zont1x
2096,[],100,False,0,False,31.173206,1080.6406,2409,76561198201620490,broky
2105,[],19,False,0,True,249.99835,1080.6562,2410,76561198995880877,zont1x
2106,[],100,False,0,False,4.560814,1080.6562,2410,76561198201620490,broky
2115,[],19,False,0,True,249.99619,1080.6719,2411,76561198995880877,zont1x
2116,[76561198386265483],100,True,0,False,15.248495,1080.6719,2411,76561198201620490,broky
2125,[],19,False,0,True,250.00244,1080.6875,2412,76561198995880877,zont1x
2126,[76561198386265483],100,True,1,False,29.365412,1080.6875,2412,76561198201620490,broky
2135,[],19,False,0,False,249.9998,1080.7031,2413,76561198995880877,zont1x
2136,[76561198386265483],100,True,1,True,43.48752,1080.7031,2413,76561198201620490,broky
2145,[],19,False,0,False,249.83983,1080.7188,2414,76561198995880877,zont1x
2146,[76561198386265483],100,True,1,True,57.61929,1080.7188,2414,76561198201620490,broky
2155,[],19,False,0,False,246.81976,1080.7344,2415,76561198995880877,zont1x
2156,[76561198386265483],100,True,1,True,71.75106,1080.7344,2415,76561198201620490,broky
2165,[],19,False,0,False,245.7392,1080.75,2416,76561198995880877,zont1x
2166,[76561198386265483],100,True,1,True,85.882835,1080.75,2416,76561198201620490,broky
2175,[],19,False,0,False,246.42595,1080.7656,2417,76561198995880877,zont1x
2176,[76561198386265483],100,True,0,True,99.54021,1080.7656,2417,76561198201620490,broky
2185,[],19,False,0,False,247.7844,1080.7812,2418,76561198995880877,zont1x
2186,[76561198386265483],100,True,0,False,112.066,1080.7812,2418,76561198201620490,broky
2195,[],19,False,0,False,248.91249,1080.7969,2419,76561198995880877,zont1x
2196,[76561198386265483],100,True,0,False,123.55904,1080.7969,2419,76561198201620490,broky
2205,[],19,False,0,False,239.7459,1080.8125,2420,76561198995880877,zont1x
2206,[76561198386265483],100,True,0,False,130.41211,1080.8125,2420,76561198201620490,broky
2215,[],19,False,0,False,239.98715,1080.8281,2421,76561198995880877,zont1x
2216,[76561198386265483],100,True,0,False,119.97151,1080.8281,2421,76561198201620490,broky
2225,[],19,False,0,False,239.99818,1080.8438,2422,76561198995880877,zont1x
2226,[76561198386265483],100,True,0,False,108.4339,1080.8438,2422,76561198201620490,broky
2235,[],19,False,0,False,240.0026,1080.8594,2423,76561198995880877,zont1x
2236,[76561198386265483],100,True,0,False,99.60897,1080.8594,2423,76561198201620490,broky
2245,[],19,False,0,False,238.0496,1080.875,2424,76561198995880877,zont1x
2246,[76561198386265483],100,True,0,False,78.900566,1080.875,2424,76561198201620490,broky
2255,[],19,False,0,False,234.51547,1080.8906,2425,76561198995880877,zont1x
2256,[76561198386265483],100,True,0,False,51.64524,1080.8906,2425,76561198201620490,broky
2265,[],19,False,0,False,229.22653,1080.9062,2426,76561198995880877,zont1x
2266,[76561198386265483],100,True,0,False,20.51115,1080.9062,2426,76561198201620490,broky
2275,[],19,False,0,True,223.42783,1080.9219,2427,76561198995880877,zont1x
2276,[76561198386265483],100,True,0,False,6.6111665,1080.9219,2427,76561198201620490,broky
2285,[],19,False,0,True,223.30287,1080.9375,2428,76561198995880877,zont1x
2286,[76561198386265483],100,True,0,False,20.732967,1080.9375,2428,76561198201620490,broky
2295,[],19,False,0,True,225.49477,1080.9531,2429,76561198995880877,zont1x
2296,[76561198386265483],100,True,0,False,34.85988,1080.9531,2429,76561198201620490,broky
2305,[],19,False,0,True,227.96771,1080.9688,2430,76561198995880877,zont1x
2306,[76561198386265483],100,True,0,False,48.9965,1080.9688,2430,76561198201620490,broky
2315,[],19,False,0,True,229.89378,1080.9844,2431,76561198995880877,zont1x
2316,[76561198386265483],100,True,0,False,63.12827,1080.9844,2431,76561198201620490,broky
2325,[],19,False,0,True,231.64658,1081.0,2432,76561198995880877,zont1x
2326,[76561198386265483],100,True,0,False,77.25003,1081.0,2432,76561198201620490,broky
2335,[],19,False,0,True,229.29686,1081.0156,2433,76561198995880877,zont1x
2336,[76561198386265483],100,True,1,False,91.381805,1081.0156,2433,76561198201620490,broky
2345,[],19,False,0,False,227.77304,1081.0312,2434,76561198995880877,zont1x
2346,[76561198386265483],100,True,1,True,93.5907,1081.0312,2434,76561198201620490,broky
2355,[],19,False,0,False,226.95332,1081.0469,2435,76561198995880877,zont1x
2356,[76561198386265483],100,True,1,True,85.40325,1081.0469,2435,76561198201620490,broky
2365,[],19,False,0,False,226.69426,1081.0625,2436,76561198995880877,zont1x
2366,[76561198386265483],100,True,1,True,76.95874,1081.0625,2436,76561198201620490,broky
2375,[],19,False,0,False,226.85428,1081.0781,2437,76561198995880877,zont1x
2376,[76561198386265483],100,True,1,True,70.47091,1081.0781,2437,76561198201620490,broky
2385,[],19,False,0,False,227.34927,1081.0938,2438,76561198995880877,zont1x
2386,[76561198386265483],100,True,0,True,58.379787,1081.0938,2438,76561198201620490,broky
2395,[],19,False,0,False,228.08804,1081.1094,2439,76561198995880877,zont1x
2396,[76561198386265483],100,True,0,False,50.12292,1081.1094,2439,76561198201620490,broky
2405,[],19,False,0,False,229.00012,1081.125,2440,76561198995880877,zont1x
2406,[76561198386265483],100,True,0,False,43.48202,1081.125,2440,76561198201620490,broky
2415,[],19,False,0,False,230.04105,1081.1406,2441,76561198995880877,zont1x
2416,[76561198386265483],100,True,0,False,35.507057,1081.1406,2441,76561198201620490,broky
2425,[],19,False,0,False,231.15257,1081.1562,2442,76561198995880877,zont1x
2426,[76561198386265483],100,True,0,False,29.622152,1081.1562,2442,76561198201620490,broky
2435,[],19,False,0,False,232.31068,1081.1719,2443,76561198995880877,zont1x
2436,[76561198386265483],100,True,0,False,30.432419,1081.1719,2443,76561198201620490,broky
2445,[],19,False,0,False,233.5011,1081.1875,2444,76561198995880877,zont1x
2446,[],100,False,0,False,31.296972,1081.1875,2444,76561198201620490,broky
2455,[],19,False,0,False,234.68147,1081.2031,2445,76561198995880877,zont1x
2456,[],100,False,0,False,32.102196,1081.2031,2445,76561198201620490,broky
2465,[],19,False,0,False,235.8326,1081.2188,2446,76561198995880877,zont1x
2466,[],100,False,0,False,32.902573,1081.2188,2446,76561198201620490,broky
2475,[],19,False,0,False,236.9683,1081.2344,2447,76561198995880877,zont1x
2476,[],100,False,0,False,33.70791,1081.2344,2447,76561198201620490,broky
2485,[],19,False,0,False,238.04883,1081.25,2448,76561198995880877,zont1x
2486,[],100,False,0,False,34.51826,1081.25,2448,76561198201620490,broky
2495,[],19,False,0,False,239.11024,1081.2656,2449,76561198995880877,zont1x
2496,[],100,False,0,False,35.32871,1081.2656,2449,76561198201620490,broky
2505,[],19,False,0,False,240.00026,1081.2812,2450,76561198995880877,zont1x
2506,[],100,False,0,False,36.134247,1081.2812,2450,76561198201620490,broky
2515,[],19,False,0,False,240.00075,1081.2969,2451,76561198995880877,zont1x
2516,[],100,False,0,False,36.94485,1081.2969,2451,76561198201620490,broky
2525,[],19,False,0,False,240.00053,1081.3125,2452,76561198995880877,zont1x
2526,[],100,False,0,False,37.750854,1081.3125,2452,76561198201620490,broky
2535,[],19,False,0,False,240.00023,1081.3281,2453,76561198995880877,zont1x
2536,[],100,False,0,False,38.57183,1081.3281,2453,76561198201620490,broky
2545,[],19,False,0,False,239.99641,1081.3438,2454,76561198995880877,zont1x
2546,[],100,False,0,False,39.358334,1081.3438,2454,76561198201620490,broky
2555,[],19,False,0,False,239.99896,1081.3594,2455,76561198995880877,zont1x
2556,[],100,False,0,False,39.956966,1081.3594,2455,76561198201620490,broky
2565,[],19,False,0,False,239.99931,1081.375,2456,76561198995880877,zont1x
2566,[],100,False,0,False,40.956078,1081.375,2456,76561198201620490,broky
2575,[],19,False,0,False,239.99947,1081.3906,2457,76561198995880877,zont1x
2576,[],100,False,0,False,41.767235,1081.3906,2457,76561198201620490,broky
2585,[],19,False,0,False,240.00389,1081.4062,2458,76561198995880877,zont1x
2586,[],100,False,1,False,42.599262,1081.4062,2458,76561198201620490,broky
2595,[],19,False,0,False,240.00102,1081.4219,2459,76561198995880877,zont1x
2596,[],100,False,1,True,43.38214,1081.4219,2459,76561198201620490,broky
2605,[],19,False,0,False,239.99982,1081.4375,2460,76561198995880877,zont1x
2606,[],100,False,1,True,44.19054,1081.4375,2460,76561198201620490,broky
2615,[],19,False,0,False,240.00417,1081.4531,2461,76561198995880877,zont1x
2616,[],100,False,1,True,45.004623,1081.4531,2461,76561198201620490,broky
2625,[],19,False,0,False,239.99881,1081.4688,2462,76561198995880877,zont1x
2626,[],100,False,1,True,45.802998,1081.4688,2462,76561198201620490,broky
2635,[],19,False,0,False,240.00266,1081.4844,2463,76561198995880877,zont1x
2636,[],100,False,0,True,46.601547,1081.4844,2463,76561198201620490,broky
2645,[],19,False,0,False,240.00334,1081.5,2464,76561198995880877,zont1x
2646,[],100,False,0,False,47.405697,1081.5,2464,76561198201620490,broky
2655,[],19,False,0,False,239.99892,1081.5156,2465,76561198995880877,zont1x
2656,[],100,False,0,False,48.210064,1081.5156,2465,76561198201620490,broky
2665,[],19,False,0,False,239.99869,1081.5312,2466,76561198995880877,zont1x
2666,[],100,False,0,False,49.00367,1081.5312,2466,76561198201620490,broky
2675,[],19,False,0,False,239.99666,1081.5469,2467,76561198995880877,zont1x
2676,[],100,False,0,False,63.116432,1081.5469,2467,76561198201620490,broky
2685,[],19,False,0,False,239.99944,1081.5625,2468,76561198995880877,zont1x
2686,[],100,False,1,False,56.044994,1081.5625,2468,76561198201620490,broky
2695,[],19,False,0,False,239.99702,1081.5781,2469,76561198995880877,zont1x
2696,[],100,False,1,True,49.624374,1081.5781,2469,76561198201620490,broky
2705,[],19,False,0,False,240.00433,1081.5938,2470,76561198995880877,zont1x
2706,[],100,False,1,True,42.377457,1081.5938,2470,76561198201620490,broky
2715,[],19,False,0,False,239.99945,1081.6094,2471,76561198995880877,zont1x
2716,[],100,False,1,True,35.86418,1081.6094,2471,76561198201620490,broky
2725,[],19,False,0,False,240.00325,1081.625,2472,76561198995880877,zont1x
2726,[],100,False,1,True,29.379139,1081.625,2472,76561198201620490,broky
2735,[],19,False,0,False,240.00012,1081.6406,2473,76561198995880877,zont1x
2736,[],100,False,1,True,22.851984,1081.6406,2473,76561198201620490,broky
2745,[],19,False,0,False,239.99904,1081.6562,2474,76561198995880877,zont1x
2746,[],100,False,0,True,31.846146,1081.6562,2474,76561198201620490,broky
2755,[],19,False,0,False,240.00311,1081.6719,2475,76561198995880877,zont1x
2756,[],100,False,0,False,40.874763,1081.6719,2475,76561198201620490,broky
2765,[],19,False,0,False,239.99791,1081.6875,2476,76561198995880877,zont1x
2766,[],100,False,0,False,49.96703,1081.6875,2476,76561198201620490,broky
2775,[],19,False,0,False,239.998,1081.7031,2477,76561198995880877,zont1x
2776,[],100,False,0,True,59.086575,1081.7031,2477,76561198201620490,broky
2785,[],19,False,0,False,239.99838,1081.7188,2478,76561198995880877,zont1x
2786,[],100,False,1,True,68.22765,1081.7188,2478,76561198201620490,broky
2795,[],19,False,0,False,240.00192,1081.7344,2479,76561198995880877,zont1x
2796,[],100,False,1,True,76.76717,1081.7344,2479,76561198201620490,broky
2805,[],19,False,0,False,240.00043,1081.75,2480,76561198995880877,zont1x
2806,[],100,False,1,True,70.274956,1081.75,2480,76561198201620490,broky
2815,[],19,False,0,False,239.99712,1081.7656,2481,76561198995880877,zont1x
2816,[],100,False,1,True,63.39845,1081.7656,2481,76561198201620490,broky
2825,[],19,False,0,False,239.9953,1081.7812,2482,76561198995880877,zont1x
2826,[],100,False,0,True,56.871292,1081.7812,2482,76561198201620490,broky
2835,[],19,False,0,False,239.99475,1081.7969,2483,76561198995880877,zont1x
2836,[],100,False,0,False,50.358017,1081.7969,2483,76561198201620490,broky
2845,[],19,False,0,False,240.00253,1081.8125,2484,76561198995880877,zont1x
2846,[],100,False,0,False,59.57615,1081.8125,2484,76561198201620490,broky
2855,[],19,False,0,False,239.0911,1081.8281,2485,76561198995880877,zont1x
2856,[],100,False,0,False,68.83543,1081.8281,2485,76561198201620490,broky
2865,[],19,False,0,False,234.63686,1081.8438,2486,76561198995880877,zont1x
2866,[],100,False,0,False,82.049774,1081.8438,2486,76561198201620490,broky
2875,[],19,False,0,False,230.62332,1081.8594,2487,76561198995880877,zont1x
2876,[],100,False,0,False,95.811226,1081.8594,2487,76561198201620490,broky
2885,[],19,False,0,False,228.5007,1081.875,2488,76561198995880877,zont1x
2886,[],100,False,0,False,109.190475,1081.875,2488,76561198201620490,broky
2895,[],19,False,0,False,227.18733,1081.8906,2489,76561198995880877,zont1x
2896,[],100,False,0,False,120.93998,1081.8906,2489,76561198201620490,broky
2905,[],19,False,0,False,223.01797,1081.9062,2490,76561198995880877,zont1x
2906,[],100,False,0,False,131.73578,1081.9062,2490,76561198201620490,broky
2915,[],19,False,0,False,211.98503,1081.9219,2491,76561198995880877,zont1x
2916,[],100,False,0,False,141.65688,1081.9219,2491,76561198201620490,broky
2925,[],19,False,0,False,202.36028,1081.9375,2492,76561198995880877,zont1x
2926,[],100,False,0,False,145.82448,1081.9375,2492,76561198201620490,broky
2935,[],19,False,0,False,198.15263,1081.9531,2493,76561198995880877,zont1x
2936,[],100,False,0,False,150.80057,1081.9531,2493,76561198201620490,broky
2945,[],19,False,0,False,197.18947,1081.9688,2494,76561198995880877,zont1x
2946,[],100,False,0,False,153.31308,1081.9688,2494,76561198201620490,broky
2955,[],19,False,0,False,198.70049,1081.9844,2495,76561198995880877,zont1x
2956,[],100,False,0,False,156.58138,1081.9844,2495,76561198201620490,broky
2965,[],19,False,0,False,202.207,1082.0,2496,76561198995880877,zont1x
2966,[],100,False,0,False,159.62123,1082.0,2496,76561198201620490,broky
2975,[],19,False,0,False,203.37366,1082.0156,2497,76561198995880877,zont1x
2976,[],100,False,0,False,162.51463,1082.0156,2497,76561198201620490,broky
2985,[],19,False,0,False,203.19128,1082.0312,2498,76561198995880877,zont1x
2986,[],100,False,0,False,165.18407,1082.0312,2498,76561198201620490,broky
2995,[],19,False,0,False,206.85403,1082.0469,2499,76561198995880877,zont1x
2996,[],100,False,0,False,167.6439,1082.0469,2499,76561198201620490,broky
